Deployment.Location.ID,month,lepus_detections,ursus_detections,odocoileus_detections,canis_detections,lynx_detections,martes_detections,marmota_detections,rare_detections,effort,Latitude,Longitude,Park,Trail,Height,d.Trail,elevation,water_dist_m,mean_ndvi,recreation_site_month,Year,recreation_rate_site,canopy_cover,start_date,end_date,recreation_park_month,recreation_rate_park_month,year_effort,recreation_rate_park_year,recreation_park_year,dist_to_trail,rec_year_100,rec_month_100,rec_site_100,log_effort
GARI11,11,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.80045,2535,2020,101.4,91.49,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,10140,3.36729583
GARI11,12,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.80045,2535,2020,101.4,91.49,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,10140,3.36729583
GARI11,13,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.80045,2535,2020,101.4,91.49,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,10140,3.36729583
GARI11,14,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.80045,2535,2020,101.4,91.49,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,10140,3.36729583
JOFF17,17,0,0,0,0,0,1,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.684633333,2795,2021,99.82142857,91.49,2021-07-28,2021-08-24,13335,26.45833333,3132,19.70114943,61704,0,1970.114943,2645.833333,9982.142857,3.36729583
JOFF17,18,0,1,1,0,0,0,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.7482,2763,2021,98.67857143,91.49,2021-08-25,2021-09-21,13180,26.15079365,3132,19.70114943,61704,0,1970.114943,2615.079365,9867.857143,3.36729583
JOFF15,19,0,0,0,0,0,0,0,0,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.2107,2661,2021,95.03571429,97.75,2021-09-22,2021-10-19,11148,22.11904762,3132,19.70114943,61704,0,1970.114943,2211.904762,9503.571429,3.36729583
JOFF15,20,1,0,0,0,0,0,0,1,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.2107,2661,2021,95.03571429,97.75,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9503.571429,3.36729583
JOFF15,21,1,0,0,1,0,0,0,0,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.2107,2661,2021,95.03571429,97.75,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9503.571429,3.36729583
JOFF15,22,0,0,0,0,0,0,0,0,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.2107,2661,2021,95.03571429,97.75,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9503.571429,3.36729583
JOFF15,23,0,0,0,0,0,0,0,0,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.2107,2661,2021,95.03571429,97.75,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9503.571429,3.36729583
JOFF15,24,0,0,0,0,0,0,0,0,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.2107,2661,2021,95.03571429,97.75,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9503.571429,3.36729583
JOFF15,25,0,0,0,0,0,0,0,0,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.2107,2661,2021,95.03571429,97.75,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9503.571429,3.36729583
JOFF15,26,0,0,0,0,0,0,0,0,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.2107,2661,2021,95.03571429,97.75,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9503.571429,3.36729583
JOFF15,28,0,0,0,0,0,0,0,0,28,50.3607,-122.492,JOFF,On trail,1.6,0,1318,1084.06439,0.7776,2634,2022,94.07142857,97.75,2022-06-01,2022-06-28,9136,18.12698413,1988,31.71881288,63057,0,3171.881288,1812.698413,9407.142857,3.36729583
JOFF17,19,0,0,1,0,0,1,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.36015,2564,2021,91.57142857,91.49,2021-09-22,2021-10-19,11148,22.11904762,3132,19.70114943,61704,0,1970.114943,2211.904762,9157.142857,3.36729583
JOFF17,20,0,0,2,0,0,0,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.36015,2564,2021,91.57142857,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9157.142857,3.36729583
JOFF17,21,0,0,0,1,0,0,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.36015,2564,2021,91.57142857,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,9157.142857,3.36729583
GARI05,17,1,0,7,0,0,0,0,1,28,49.9513,-123.072,GARI,On trail,0.86,4,1520,1180.431455,0.848166667,2473,2021,88.32142857,31.18,2021-07-28,2021-08-24,30258,51.45918367,3599,32.08446791,115472,0,3208.446791,5145.918367,8832.142857,3.36729583
JOFF09,16,0,0,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.8679,2427,2021,86.67857143,73.14,2021-06-30,2021-07-27,17240,34.20634921,3132,19.70114943,61704,0,1970.114943,3420.634921,8667.857143,3.36729583
GARI07,18,0,0,0,0,0,0,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.82535,2285,2021,81.60714286,38.37,2021-08-25,2021-09-21,25452,43.28571429,3599,32.08446791,115472,0,3208.446791,4328.571429,8160.714286,3.36729583
GARI05,16,3,0,3,0,0,0,0,1,28,49.9513,-123.072,GARI,On trail,0.86,4,1520,1180.431455,0.782233333,2269,2021,81.03571429,31.18,2021-06-30,2021-07-27,29492,50.15646259,3599,32.08446791,115472,0,3208.446791,5015.646259,8103.571429,3.36729583
GARI18,19,0,0,0,0,0,0,0,0,28,49.9488,-123.101,GARI,On trail,0.63,NA,890,3092.525965,0.90325,2212,2021,79,87.28,2021-09-22,2021-10-19,14549,24.74319728,3599,32.08446791,115472,0,3208.446791,2474.319728,7900,3.36729583
GARI18,20,0,0,2,0,0,0,0,0,28,49.9488,-123.101,GARI,On trail,0.63,NA,890,3092.525965,0.90325,2212,2021,79,87.28,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7900,3.36729583
GARI18,21,0,0,0,0,0,0,0,0,28,49.9488,-123.101,GARI,On trail,0.63,NA,890,3092.525965,0.90325,2212,2021,79,87.28,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7900,3.36729583
GARI16,19,0,0,0,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.86705,2190,2021,78.21428571,89.99,2021-09-22,2021-10-19,14549,24.74319728,3599,32.08446791,115472,0,3208.446791,2474.319728,7821.428571,3.36729583
GARI16,20,0,0,2,0,0,0,0,1,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.86705,2190,2021,78.21428571,89.99,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7821.428571,3.36729583
GARI16,21,0,0,0,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.86705,2190,2021,78.21428571,89.99,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7821.428571,3.36729583
GARI16,22,0,0,0,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.86705,2190,2021,78.21428571,89.99,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7821.428571,3.36729583
GARI16,23,0,0,0,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.86705,2190,2021,78.21428571,89.99,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7821.428571,3.36729583
GARI16,24,0,0,0,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.86705,2190,2021,78.21428571,89.99,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7821.428571,3.36729583
GARI16,25,0,0,0,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.86705,2190,2021,78.21428571,89.99,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7821.428571,3.36729583
GARI16,26,0,0,0,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.86705,2190,2021,78.21428571,89.99,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7821.428571,3.36729583
GARI17,19,0,0,0,0,0,0,0,0,28,49.9546,-123.107,GARI,On trail,0,4.14,796,2960.411133,0.8531,2146,2021,76.64285714,73.94,2021-09-22,2021-10-19,14549,24.74319728,3599,32.08446791,115472,0,3208.446791,2474.319728,7664.285714,3.36729583
GARI17,20,0,0,1,0,0,0,0,1,28,49.9546,-123.107,GARI,On trail,0,4.14,796,2960.411133,0.8531,2146,2021,76.64285714,73.94,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7664.285714,3.36729583
GARI17,21,0,0,0,0,0,0,0,0,28,49.9546,-123.107,GARI,On trail,0,4.14,796,2960.411133,0.8531,2146,2021,76.64285714,73.94,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7664.285714,3.36729583
JOFF09,17,0,1,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.847033333,2116,2021,75.57142857,73.14,2021-07-28,2021-08-24,13335,26.45833333,3132,19.70114943,61704,0,1970.114943,2645.833333,7557.142857,3.36729583
JOFF09,18,0,0,0,0,0,2,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.71245,2101,2021,75.03571429,73.14,2021-08-25,2021-09-21,13180,26.15079365,3132,19.70114943,61704,0,1970.114943,2615.079365,7503.571429,3.36729583
GARI05,4,0,0,1,0,1,0,0,0,21,49.9513,-123.072,GARI,On trail,0.86,4,1520,1180.431455,0.835866667,1570,2020,74.76190476,31.18,2020-07-29,2020-08-25,24807,59.06428571,1525,39.11016393,59643,0,3911.016393,5906.428571,7476.190476,3.091042453
GARI17,15,0,0,1,0,0,0,0,0,28,49.9546,-123.107,GARI,On trail,0,4.14,796,2960.411133,0.8865,2076,2021,74.14285714,73.94,2021-06-02,2021-06-29,11702,19.90136054,3599,32.08446791,115472,0,3208.446791,1990.136054,7414.285714,3.36729583
GARI16,15,0,0,1,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.8815,2074,2021,74.07142857,89.99,2021-06-02,2021-06-29,11702,19.90136054,3599,32.08446791,115472,0,3208.446791,1990.136054,7407.142857,3.36729583
GARI05,5,0,4,0,0,0,0,0,0,28,49.9513,-123.072,GARI,On trail,0.86,4,1520,1180.431455,0.83745,2059,2020,73.53571429,31.18,2020-08-26,2020-09-22,16215,35.63736264,1525,39.11016393,59643,0,3911.016393,3563.736264,7353.571429,3.36729583
GARI11,19,3,2,2,0,2,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,3599,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI11,20,1,0,1,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI11,21,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI11,22,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI11,23,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI11,24,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI11,25,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI11,26,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI11,27,0,0,0,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.90255,2054,2021,73.35714286,91.49,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7335.714286,3.36729583
GARI18,15,0,0,1,0,0,0,0,0,28,49.9488,-123.101,GARI,On trail,0.63,NA,890,3092.525965,0.8831,2050,2021,73.21428571,87.28,2021-06-02,2021-06-29,11702,19.90136054,3599,32.08446791,115472,0,3208.446791,1990.136054,7321.428571,3.36729583
GARI16,28,0,0,0,0,0,0,0,0,28,49.9568,-123.112,GARI,On trail,0.53,2.73,709,2573.386961,0.85375,1992,2022,71.14285714,89.99,2022-06-01,2022-06-28,8438,14.35034014,2303,36.80937907,84772,0,3680.937907,1435.034014,7114.285714,3.36729583
GARI12,19,0,1,2,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.8934,1981,2021,70.75,93.54,2021-09-22,2021-10-19,14549,24.74319728,3599,32.08446791,115472,0,3208.446791,2474.319728,7075,3.36729583
GARI12,20,0,0,0,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.8934,1981,2021,70.75,93.54,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7075,3.36729583
GARI12,21,0,0,0,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.8934,1981,2021,70.75,93.54,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7075,3.36729583
GARI12,22,0,0,0,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.8934,1981,2021,70.75,93.54,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7075,3.36729583
GARI12,23,0,0,0,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.8934,1981,2021,70.75,93.54,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7075,3.36729583
GARI12,24,0,0,0,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.8934,1981,2021,70.75,93.54,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7075,3.36729583
GARI12,25,0,0,0,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.8934,1981,2021,70.75,93.54,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7075,3.36729583
GARI12,26,0,0,0,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.8934,1981,2021,70.75,93.54,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,7075,3.36729583
GARI12,15,0,1,3,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.9033,1964,2021,70.14285714,93.54,2021-06-02,2021-06-29,11702,19.90136054,3599,32.08446791,115472,0,3208.446791,1990.136054,7014.285714,3.36729583
GARI18,28,3,0,3,0,0,0,0,0,28,49.9488,-123.101,GARI,On trail,0.63,NA,890,3092.525965,0.78565,1885,2022,67.32142857,87.28,2022-06-01,2022-06-28,8438,14.35034014,2303,36.80937907,84772,0,3680.937907,1435.034014,6732.142857,3.36729583
GARI11,15,0,0,5,0,0,0,0,0,28,49.9503,-123.089,GARI,On trail,0.3,3.5,1350,2273.935939,0.9095,1883,2021,67.25,91.49,2021-06-02,2021-06-29,11702,19.90136054,3599,32.08446791,115472,0,3208.446791,1990.136054,6725,3.36729583
JOFF06,29,0,0,0,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.775666667,1850,2022,66.07142857,17.9,2022-06-29,2022-07-26,23255,46.14087302,1988,31.71881288,63057,0,3171.881288,4614.087302,6607.142857,3.36729583
GARI12,28,4,0,1,0,0,0,0,0,28,49.9506,-123.097,GARI,On trail,0.7,5,1070,2840.491452,0.74785,1831,2022,65.39285714,93.54,2022-06-01,2022-06-28,8438,14.35034014,2303,36.80937907,84772,0,3680.937907,1435.034014,6539.285714,3.36729583
GARI17,28,0,0,2,0,0,0,0,0,28,49.9546,-123.107,GARI,On trail,0,4.14,796,2960.411133,0.84785,1777,2022,63.46428571,73.94,2022-06-01,2022-06-28,8438,14.35034014,2303,36.80937907,84772,0,3680.937907,1435.034014,6346.428571,3.36729583
JOFF09,19,0,0,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.2092,1716,2021,61.28571429,73.14,2021-09-22,2021-10-19,11148,22.11904762,3132,19.70114943,61704,0,1970.114943,2211.904762,6128.571429,3.36729583
JOFF09,20,0,0,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.2092,1716,2021,61.28571429,73.14,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,6128.571429,3.36729583
JOFF09,21,0,0,0,1,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.2092,1716,2021,61.28571429,73.14,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,6128.571429,3.36729583
JOFF09,22,0,0,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.2092,1716,2021,61.28571429,73.14,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,6128.571429,3.36729583
JOFF09,23,2,0,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.2092,1716,2021,61.28571429,73.14,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,6128.571429,3.36729583
JOFF09,24,0,0,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.2092,1716,2021,61.28571429,73.14,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,6128.571429,3.36729583
JOFF09,25,0,0,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.2092,1716,2021,61.28571429,73.14,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,6128.571429,3.36729583
JOFF09,26,0,0,0,0,0,0,0,0,28,50.356,-122.488,JOFF,On trail,0.56,1.24,1408,495.7989636,0.2092,1716,2021,61.28571429,73.14,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,6128.571429,3.36729583
GARI10,19,0,1,0,0,0,2,0,0,28,49.9457,-123.066,GARI,On trail,1.79,6,1459,567.9515878,0.6568,1639,2021,58.53571429,68.21,2021-09-22,2021-10-19,14549,24.74319728,3599,32.08446791,115472,0,3208.446791,2474.319728,5853.571429,3.36729583
GARI10,20,1,0,0,0,0,1,0,0,28,49.9457,-123.066,GARI,On trail,1.79,6,1459,567.9515878,0.6568,1639,2021,58.53571429,68.21,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,5853.571429,3.36729583
GARI10,21,0,0,0,0,0,0,0,0,28,49.9457,-123.066,GARI,On trail,1.79,6,1459,567.9515878,0.6568,1639,2021,58.53571429,68.21,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,5853.571429,3.36729583
GARI10,22,2,0,0,0,0,0,0,0,28,49.9457,-123.066,GARI,On trail,1.79,6,1459,567.9515878,0.6568,1639,2021,58.53571429,68.21,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,5853.571429,3.36729583
GARI10,23,1,0,0,0,0,1,0,0,28,49.9457,-123.066,GARI,On trail,1.79,6,1459,567.9515878,0.6568,1639,2021,58.53571429,68.21,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,5853.571429,3.36729583
GARI10,24,0,0,0,0,0,0,0,0,28,49.9457,-123.066,GARI,On trail,1.79,6,1459,567.9515878,0.6568,1639,2021,58.53571429,68.21,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,5853.571429,3.36729583
GARI10,25,0,0,0,0,0,0,0,0,28,49.9457,-123.066,GARI,On trail,1.79,6,1459,567.9515878,0.6568,1639,2021,58.53571429,68.21,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,5853.571429,3.36729583
GARI10,26,0,0,0,0,0,0,0,0,28,49.9457,-123.066,GARI,On trail,1.79,6,1459,567.9515878,0.6568,1639,2021,58.53571429,68.21,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,0,3208.446791,2474.319728,5853.571429,3.36729583
JOFF06,30,0,0,1,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.87425,1567,2022,55.96428571,17.9,2022-07-27,2022-08-23,22467,47.70063694,1988,31.71881288,63057,0,3171.881288,4770.063694,5596.428571,3.36729583
GARI02,5,22,1,1,0,0,1,0,1,28,49.9495,-123.055,GARI,On trail,1.26,5,1615,246.6083733,0.8084,1564,2020,55.85714286,87.46,2020-08-26,2020-09-22,16215,35.63736264,1525,39.11016393,59643,0,3911.016393,3563.736264,5585.714286,3.36729583
GARI02,4,7,0,0,0,0,0,0,0,21,49.9495,-123.055,GARI,On trail,1.26,5,1615,246.6083733,0.843533333,1163,2020,55.38095238,87.46,2020-07-29,2020-08-25,24807,59.06428571,1525,39.11016393,59643,0,3911.016393,5906.428571,5538.095238,3.091042453
GARI05,18,0,2,3,0,0,0,0,0,28,49.9513,-123.072,GARI,On trail,0.86,4,1520,1180.431455,0.7952,1535,2021,54.82142857,31.18,2021-08-25,2021-09-21,25452,43.28571429,3599,32.08446791,115472,0,3208.446791,4328.571429,5482.142857,3.36729583
JOFF06,31,0,0,0,0,0,0,0,0,6,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.8269,310,2022,51.66666667,17.9,2022-08-24,2022-09-20,5071,123.6829268,1988,31.71881288,63057,0,3171.881288,12368.29268,5166.666667,1.945910149
GARI07,6,0,0,1,0,0,0,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,1525,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
GARI07,7,0,0,0,0,0,0,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
GARI07,8,0,0,0,0,0,3,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
GARI07,9,0,0,0,0,0,0,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
GARI07,10,0,0,0,0,0,0,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
GARI07,11,0,0,0,0,0,0,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
GARI07,12,0,0,0,0,0,0,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
GARI07,13,0,0,0,0,0,0,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
GARI07,14,0,0,0,0,0,1,0,0,28,49.9597,-123.049,GARI,On trail,0.8,NA,1681,1117.531192,0.44,1434,2020,51.21428571,38.37,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,0,3911.016393,2944.90566,5121.428571,3.36729583
JOFF06,17,0,0,0,0,0,2,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.713,1417,2021,50.60714286,17.9,2021-07-28,2021-08-24,13335,26.45833333,3132,19.70114943,61704,0,1970.114943,2645.833333,5060.714286,3.36729583
